step,risk,HR,HRV,EDA
2,0.9070816925012977,81.97842809786286,34.87211254452109,27.937616379016447
3,0.38401369297597476,82.04084067863863,44.76573919414291,27.969614990910685
4,0.047706833140806926,82.17302197141375,26.280698834167815,28.240001468095066
5,0.8530932099445465,82.43842434933764,21.937974185347244,28.554211105750916
6,0.5228126503972067,82.43429570215277,51.054492682825256,28.618157523477283
7,0.24285070223430216,82.55218257367535,33.016496261364985,28.770122671071732
8,0.24910920313581753,82.73797816125166,27.792256030777445,29.022027804051515
9,0.4712659160158921,82.73531067108723,49.13379089060098,29.070681707923374
10,0.5190021639231591,82.96900851405364,31.063985441591768,29.339303640990718
11,0.8279466357917805,83.14008318826022,43.441348771920126,29.463950887314624
12,0.46455769273526026,83.33845859242189,26.198681379245656,29.771403143410268
13,0.48464453583710954,83.36313868085763,46.811806445292184,29.832834273092452
14,0.9533429056102272,83.5104258536446,34.42427330021148,30.04957245195369
15,0.2872691056925758,83.71904815326435,29.164399547146587,30.287256140610925
16,0.24895244623931878,83.81991585689343,41.071387001007274,30.35941530377035
17,0.9008335098302537,83.95720731780419,32.60044296620072,30.538591537896785
18,0.74411361219467,84.12202555583931,38.10203997436716,30.670132760651533
19,0.40271650926417113,84.2500297669944,25.604866912429422,30.906427221219303
20,0.6013239773192008,84.41236231345921,39.96968565317431,30.981485568852552
21,0.6015648805031466,67.56283704538833,27.018487961704526,0.7809336592173634
22,0.9719366372542776,67.63692634848096,43.09178923667932,0.8712967217414624
23,0.24783509575346574,67.65221950128797,45.35319712389495,0.8559321397771708
24,0.03992803492725716,67.97982159807704,25.71672113036371,1.1216899856662979
25,0.596906844428058,67.97696070406295,35.9968204468025,1.3209223009650835
26,0.5777391899829818,68.00153634514396,44.86415113619834,1.3644026719414741
27,0.6010736290468341,68.1075441238293,42.66999599871619,1.467415257123809
28,0.018320416827911856,68.22821192634329,39.10567490417455,1.634560242375407
29,0.09178699618082853,68.43521331810967,37.81868177212734,1.8025761602628978
30,0.8771766627779684,68.6422382041691,25.87125079219011,2.05870259252157
31,0.2851785176372189,68.74141342971767,39.245274476060274,2.228370456992681
32,0.05522096674560295,68.86302430531852,38.25764188871582,2.360509076640069
33,0.1235062851861427,69.0724978468399,25.120221137644307,2.6540852037944456
34,0.2708984106899911,69.12370860859433,40.05549532083483,2.752266704422092
35,0.8883334904215056,69.11288028164046,44.44360770965446,2.8405790103252504
36,0.2112004256155151,69.29825437861791,26.733970872180603,3.1416622902909217
37,0.05631106004913511,69.50647249067552,33.85484781500857,3.359238214835492
38,0.7589024821046608,69.67279918324395,42.57303743611252,3.496077178538435
39,0.4120276227230657,69.81926106423599,34.34709640469387,3.6601916455162375
40,0.0687404292257704,70.02554862246187,36.1671393016791,3.848682612287077
41,0.07310698025958762,70.20599729339169,27.471175296777414,4.121298537945544
42,0.3305382033444114,70.26737638466754,44.55450280194138,4.183289683693565
43,0.1415921576590472,70.21115089983113,50.24841622808091,4.217605244716147
44,0.6732363667667978,70.31923555194605,35.56707116719126,4.404813037969297
45,0.07392136845788133,70.42915755498993,35.81174859429821,4.568880573837671
46,0.30855342886140713,70.55785347590644,31.957698805978985,4.758798016600925
47,0.4939199786227011,70.63469370658785,48.623409476152084,4.7810526017060235
48,0.9520244394984663,70.67410363064799,46.3575304491571,4.798832238596559
49,0.9925368340771581,70.87920734654377,26.695427333643842,5.086260412740734
50,0.2654736564517003,70.99656364454948,40.9990532662421,5.164576467723314
51,0.04613459819050658,70.99964525248554,50.37029746186246,5.1477122990275985
52,0.05134662092329134,71.01937588389775,47.24507795585185,5.181414027119136
53,0.7260075961984831,71.02543710902509,43.06423607614032,5.205494611081776
54,0.4812340236239736,71.14557715900335,28.626732507475637,5.454123043066311
55,0.18525008735029602,71.16895759928306,43.16325066317067,5.52091820631634
56,0.8768921901606411,71.17206049192319,44.43883579181429,5.500336642794642
57,0.27701386737673805,71.35389056264947,33.15746150456853,5.76292640219065
58,0.018653908279429587,71.41550361842721,41.522820082628094,5.879617303477853
59,0.7206932079899535,71.37773318726158,48.33534491693478,5.9063557653101455
60,0.37282570698248263,71.3636208206275,46.65502899846525,5.916529491798232
61,0.4085504145181418,71.37572233058012,44.224848225303916,6.026303666789355
62,0.33217152902738045,71.37601964820082,45.816420090700305,6.107864853281233
63,0.31927585074591347,71.4949441688158,32.66595937075597,6.289293151561291
64,0.09832424246433413,71.5419789052091,46.96921748419052,6.339117866449729
65,0.06744272477293556,71.63471512336291,41.823556541007775,6.434271548181023
66,0.258378656996781,71.69134751501112,34.9577334702527,6.573125342603397
67,0.7720184487802944,71.92747252827692,28.070228058132802,6.870615719457815
68,0.7749321040578794,72.09755368586035,28.169857492064228,7.161827595092402
69,0.10610509064453932,72.15408629527847,44.641289474566534,7.245199290575827
70,0.2818545889935329,72.20029527371325,50.22094736259056,7.268640998321887
71,0.9245718208779198,72.20601963749787,45.762322530886635,7.292260577494707
72,0.025178759170123466,72.37647041790575,31.1041902146384,7.497356934019861
73,0.7548897427739634,72.46462864014875,36.445630687784096,7.645516900814189
74,0.3093665624886873,72.5112158456517,44.73497517243145,7.693704389927432
75,0.9667002762899779,72.60300751531356,27.358310907231274,7.979441704510189
76,0.675575962001647,72.64646544879393,44.760236652038685,8.049391904992355
77,0.5229724199578212,72.68579835758351,48.9725803237696,8.0488142891461
78,0.11231512838433622,72.89470942460133,34.38387864462222,8.296559750073053
79,0.6367593165151195,73.04893993193832,41.07140381117342,8.402183043107739
80,0.525344412266792,73.15317451424707,39.00624379297568,8.530813396587199
81,0.5239900200955177,73.23107859456096,43.61416459974375,8.638370059079076
82,0.43899722072530467,73.3459426914358,45.084685366881395,8.6960286901773
83,0.7180622759932501,73.39686354366027,44.55823191499251,8.716680121980254
84,0.7395366261112678,73.40011656318947,45.609025189887,8.720952423183839
85,0.7849813072834227,73.37554537487452,38.52045624238019,8.780899199122244
86,0.4700808909135997,73.51603212795166,30.760907245329474,8.992274045575268
87,0.5858708964259364,73.6202312567341,30.57999352355249,9.243158816220655
88,0.8582018519481387,73.59015281865308,42.47908387162401,9.286283695227118
89,0.13260231665595912,73.6728291497148,43.47065450878248,9.347336025607225
90,0.6259774805830574,73.82175401684454,25.356042745701213,9.662112209402219
91,0.41770142680327504,73.81493319246785,49.85060076428915,9.638185812054934
92,0.8117065661471803,73.97175880491585,29.702923751864766,9.878344211183899
93,0.031274138895768355,73.95457800359684,43.163089801665556,9.954882345729322
94,0.5160000224953303,74.13449173550889,23.893379926751816,10.249746389105155
95,0.9285001947285808,74.2341781788773,34.42077334884742,10.471682633091632
96,0.2652526059312982,74.5001018432039,37.15118597841515,10.669369958697013
97,0.5205730296043941,74.45325651428216,50.18275817530983,10.690241008406584
98,0.6502102131045843,74.6563476570625,32.30929892751225,10.863980248041644
99,0.3967170551392064,74.77178400017925,40.83351912922214,11.026158552833424
100,0.07698910283394655,74.86525146729957,39.66544457641973,11.179943998561278
101,0.5676106328336886,74.95481403923344,34.70903499995619,11.307305960228312
102,0.4030796557713897,75.0920145071973,32.2509964123833,11.53940563491606
103,0.13481433364982875,75.2532363699773,29.67585052355199,11.757512349241033
104,0.17667891417945447,75.44245119145373,31.87824456250242,11.987832525299838
105,0.26789740462602607,75.51190172055158,36.88320287270746,12.137408211372344
106,0.15098620902722903,75.62599621310234,36.064695745677,12.286599373020142
107,0.025385325091991207,75.80246500115308,28.293886566370965,12.53850508182783
108,0.6172681994348456,75.84868353336753,48.70575046224999,12.604772330590404
109,0.08101591356124949,75.92642934086388,33.70250967590452,12.800624300467693
110,0.6287265273024365,75.89010033099132,40.72988446700558,12.935394816243116
111,0.156846142962222,76.11161507314094,31.459358283827537,13.1720973456602
112,0.03867633628558631,76.14047725527186,44.03305593010206,13.171731719723603
113,0.4846263187747267,76.22405444687213,38.67809735823143,13.344329003591973
114,0.11466018759198304,76.429279983287,30.07040848761386,13.629973790470125
115,0.04962256379400698,76.59294060484244,41.62858594472221,13.740221505854048
116,0.944407727767017,76.71444751489089,36.211486146063606,13.92058817645153
117,0.9711206635181123,76.78336423254628,38.358220272670536,14.129315470583027
118,0.51310637469156,76.9032345233691,38.80239630880771,14.254037520932979
119,0.8006606163453085,76.86843470518315,49.06642678901388,14.291277171422378
120,0.7244481041829975,76.96849566848564,34.67644872472852,14.472522222174335
121,0.021227924162270262,77.09259029633981,39.37752548065014,14.595121698525379
122,0.5806712589691397,77.19863136225156,47.682429162875174,14.624788622627996
123,0.1895615898246752,77.2838640442183,44.869696126773555,14.700076612784656
124,0.8042758653781974,77.34964232027623,41.45574205264323,14.790735712029763
125,0.21689036413305862,77.37976877949855,46.82532579594247,14.856173184481312
126,0.04825413927783029,77.37859536683027,50.04061324234052,14.854088690807751
127,0.09889233718171564,77.52531772941765,35.84749997900429,15.033495827537669
128,0.7920132447180589,77.48718323242271,48.32950244537731,15.026940500501434
129,0.8735663399743708,77.61244178576047,33.17778941829042,15.21957533378823
130,0.3365061314638885,77.72131431255086,44.42535892607897,15.255794595187364
131,0.42122425211645254,77.73454537544157,48.966282790254745,15.272172171298946
132,0.06894875751447882,77.83711731355758,37.172755292299136,15.441346498665103
133,0.4080609892923006,77.8649385792769,48.689267260591826,15.474255387529254
134,0.45929278618732927,77.93781377575687,45.81064761067103,15.509584756223772
135,0.618418535344131,78.11912766663612,26.32803706319583,15.77234096372908
